id,batchID,batchIDLastChangedAt,costCorrect,costCorrectLastChangedAt,gameID,gameIDLastChangedAt,myGain,myGainLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01KFEVM0RQCVMCK1GMKFR37DAN,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:25:13.879306454Z,,,01KFEV378H0PY96RNMJFNCN7TE,2026-01-20T23:25:13.879306454Z,,,01KFEVA045MDV6WERMTEQ3VAYR,2026-01-20T23:25:13.879306454Z,01KFEVEHGP0J883B9NZZXAN747,2026-01-20T23:25:13.879306454Z,01KFEVEHRS5B15AKRMB87B313S,2026-01-20T23:25:13.879306454Z,true,2026-01-20T23:25:14.885194695Z
01KFEVPQT7DP9KVGY27FJ1MKYY,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:26:43.015390818Z,,,01KFEV384Y33BFECW27AH8GSGD,2026-01-20T23:26:43.015390818Z,,,01KFEVCQTYNZYE4TGA9WFYBM2V,2026-01-20T23:26:43.015390818Z,01KFEVHAQ1PGV31TD9W36P3MQD,2026-01-20T23:26:43.015390818Z,01KFEVHAYTTDDWESKCFJTK2DXV,2026-01-20T23:26:43.015390818Z,true,2026-01-20T23:26:44.747442066Z
01KFEW70KT6VGZN88GV2HJAVD9,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:35:36.314616743Z,,,01KFEV38H48T18ZRM15RETR33C,2026-01-20T23:35:36.314616743Z,,,01KFEVYB6HS3VX2GA7D4G2GPMT,2026-01-20T23:35:36.314616743Z,01KFEW2K4T9ZM0JTDKSTWX94KF,2026-01-20T23:35:36.314616743Z,01KFEW2KERS4XNN4ERBF1E86V8,2026-01-20T23:35:36.314616743Z,true,2026-01-20T23:35:40.961483073Z
01KFEVFCGAXK3ZKQBMC2YKTY6J,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:22:42.058962951Z,,,01KFEV378H0PY96RNMJTMM0E4X,2026-01-20T23:22:42.058962951Z,,,01KFEV8K48Q5MVC88J4XCQXRFY,2026-01-20T23:22:42.058962951Z,01KFEVFBBRK2GJ0MGS3FRA88XS,2026-01-20T23:22:42.058962951Z,01KFEVFBDPVK21Y9T65HSR402D,2026-01-20T23:22:42.058962951Z,true,2026-01-20T23:22:45.825621869Z
01KFEVFD4EWZV3RPFSST73XSAB,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:22:42.702372324Z,,,01KFEV378H0PY96RNMJFNCN7TE,2026-01-20T23:22:42.702372324Z,10,2026-01-20T23:23:02.22124987Z,01KFEVA045MDV6WERMTEQ3VAYR,2026-01-20T23:22:42.702372324Z,01KFEVEHG7RRFZHJA7KNPE4YW3,2026-01-20T23:22:42.702372324Z,01KFEVEHHMXWZD26Q5ABCCK15P,2026-01-20T23:22:42.702372324Z,,
01KFEVMGGSECNSMPGEWPFJ1FZT,01KFEV37CWX6SQYA0RPR0C01MW,2026-01-20T23:25:30.00925384Z,,,01KFEV37DE991T271V0BRDHRJW,2026-01-20T23:25:30.00925384Z,,,01KFEVBZC2S6960QVT8J14HPMN,2026-01-20T23:25:30.00925384Z,01KFEVGBCW7TNTPNJ175RV28X4,2026-01-20T23:25:30.00925384Z,01KFEVGBJ96NKB51ZV2HGV6QVJ,2026-01-20T23:25:30.00925384Z,true,2026-01-20T23:25:32.667903606Z
01KFEW8EN0QJD52S1KE4NM8YN6,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:36:23.456823125Z,,,01KFEV38AHTHHCNTDGHAJN0GXG,2026-01-20T23:36:23.456823125Z,,,01KFEVW9PV7SJ42VT7GTTE4SGT,2026-01-20T23:36:23.456823125Z,01KFEW29ZCSX5849CNJP2CPD23,2026-01-20T23:36:23.456823125Z,01KFEW2AEEBMMFDWH69RGZQH20,2026-01-20T23:36:23.456823125Z,true,2026-01-20T23:36:26.991938054Z
01KFEVJFF9M3VDDB9SKPVPB0NH,01KFEV37CWX6SQYA0RPR0C01MW,2026-01-20T23:24:23.401790586Z,,,01KFEV37DE991T271V0NJ5BY6K,2026-01-20T23:24:23.401790586Z,,,01KFEVD9ZATE7H5N364WWPAV31,2026-01-20T23:24:23.401790586Z,01KFEVJEK28P9JKPHKVPX8VP2T,2026-01-20T23:24:23.401790586Z,01KFEVJEM54N2BK59HESAQE11N,2026-01-20T23:24:23.401790586Z,true,2026-01-20T23:24:42.986994885Z
01KFEVKWD8K9CM6N817NAM2X6H,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:25:09.416301887Z,,,01KFEV378FNG971PBW7B2SPNC6,2026-01-20T23:25:09.416301887Z,,,01KFEV82H962BNCCRXPB524628,2026-01-20T23:25:09.416301887Z,01KFEVJNQSYYRC4AF8PKPM2915,2026-01-20T23:25:09.416301887Z,01KFEVJNTNPVSEJXTD43Z5TP96,2026-01-20T23:25:09.416301887Z,true,2026-01-20T23:25:10.983991661Z
01KFEVVD5EAX63A9EYXAXVKWZF,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:29:15.950625428Z,true,2026-01-20T23:29:22.381331339Z,01KFEV37PV76WD06T50QFKE80T,2026-01-20T23:29:15.950625428Z,0,2026-01-20T23:29:21.043272571Z,01KFEVH5DDXBKC32H7RGDZYG1X,2026-01-20T23:29:15.950625428Z,01KFEVS2ZS0Q9JMWBXYXR9JRBV,2026-01-20T23:29:15.950625428Z,01KFEVS3783B3ECFE3A61GMF5Y,2026-01-20T23:29:15.950625428Z,true,2026-01-20T23:29:25.398358582Z
01KFEW425YAH2AFRP47NJKYYWX,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:33:59.614663804Z,,,01KFEV385166A8JYCZ9G4DMHRQ,2026-01-20T23:33:59.614663804Z,,,01KFEVWH8M80FFRA88HYSK2ZSQ,2026-01-20T23:33:59.614663804Z,01KFEW1AJQQTXG07GE8KNBNQJN,2026-01-20T23:33:59.614663804Z,01KFEW1AZ44SYY69NZ2J8345TF,2026-01-20T23:33:59.614663804Z,true,2026-01-20T23:34:00.765995634Z
01KFEW6VKF9B4P80Z1P73BEDPQ,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:35:31.18324318Z,,,01KFEVMNBC23RB4D79KEQ4G0VS,2026-01-20T23:35:31.18324318Z,,,01KFEVX608THP5F5HX3GYF0X1K,2026-01-20T23:35:31.18324318Z,01KFEW3VKZ39SY1X7NPK7PDBQW,2026-01-20T23:35:31.18324318Z,01KFEW3VZHKPVD382NAGF0Q4V0,2026-01-20T23:35:31.18324318Z,true,2026-01-20T23:35:32.569578028Z
01KFEVB9JP9A5RZRC2WN4BJK83,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:20:27.990295064Z,,,01KFEV2C0CP35QE41ZMH45J8TZ,2026-01-20T23:20:27.990295064Z,,,01KFEV4PQ8V0QGQVX4KK2FPFJR,2026-01-20T23:20:27.990295064Z,01KFEVB8FPPEBGT93HPZRSG1EY,2026-01-20T23:20:27.990295064Z,01KFEVB8H69V4AYA6Z2V8S508B,2026-01-20T23:20:27.990295064Z,true,2026-01-20T23:21:13.193284935Z
01KFEVNW3WMN6FGP7ZC6BW6KC0,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:26:14.652943762Z,,,01KFEV37PYV9HETXX2PSGE1RKD,2026-01-20T23:26:14.652943762Z,,,01KFEV8PSQBX7P1ARFP0SDDW57,2026-01-20T23:26:14.652943762Z,01KFEVKCMXV1V0WG8YMMXT3XTM,2026-01-20T23:26:14.652943762Z,01KFEVKCRJR9BSPBHV99EFT0BF,2026-01-20T23:26:14.652943762Z,true,2026-01-20T23:26:20.317451103Z
01KFEVV2SZKZ944Q2GKVPEW7R2,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:29:05.343852438Z,,,01KFEV37PV76WD06T50QFKE80T,2026-01-20T23:29:05.343852438Z,,,01KFEVH5DDXBKC32H7RGDZYG1X,2026-01-20T23:29:05.343852438Z,01KFEVS2ZY16AG7M0J8YVV8W86,2026-01-20T23:29:05.343852438Z,01KFEVS360F36H3F8Z711062S0,2026-01-20T23:29:05.343852438Z,true,2026-01-20T23:29:08.759505914Z
01KFEW4ZK8N75WZT5CH1C4S56B,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:34:29.736422018Z,,,01KFEV38H48T18ZRM15RETR33C,2026-01-20T23:34:29.736422018Z,,,01KFEVVPVMNR90RS0DGAX989B7,2026-01-20T23:34:29.736422018Z,01KFEW2K4KGKP2JV842BC1YZ2S,2026-01-20T23:34:29.736422018Z,01KFEW2KB6FC08ZWX4CJKSZXQ1,2026-01-20T23:34:29.736422018Z,true,2026-01-20T23:34:35.713302717Z
01KFEWHQWK8MWNHRMAPQHZFE8A,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:41:27.827066077Z,,,01KFEVMNAWK7WRWM1AMQZKX6SA,2026-01-20T23:41:27.827066077Z,,,01KFEW4NGJQK3SC6VDT657XA1V,2026-01-20T23:41:27.827066077Z,01KFEWE8VFX5MKT559QS5XEW3G,2026-01-20T23:41:27.827066077Z,01KFEWE9954NVX5QVQ0RJXK007,2026-01-20T23:41:27.827066077Z,true,2026-01-20T23:41:28.484129547Z
01KFEV9A208BNT91KF9RXHDXVP,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:19:22.944794017Z,,,01KFEV2C08ND9C9BYW8N2T146P,2026-01-20T23:19:22.944794017Z,,,01KFEV46YBCF5X09FCFJF4VDEY,2026-01-20T23:19:22.944794017Z,01KFEV9921HAKCJZWRN603XZDD,2026-01-20T23:19:22.944794017Z,01KFEV993QHWEYQB55QWK2JTP9,2026-01-20T23:19:22.944794017Z,true,2026-01-20T23:19:27.221678921Z
01KFEVR47AR2M9XSBCHPRTZ2K6,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:27:28.490855311Z,,,01KFEV38AJ2CFPYBQZ58NH0V5J,2026-01-20T23:27:28.490855311Z,,,01KFEVE55BQ40NXX8QW3R5RX0T,2026-01-20T23:27:28.490855311Z,01KFEVJWRSS59EY80VVB66B760,2026-01-20T23:27:28.490855311Z,01KFEVJWW3STVJHRKA0E4B9B0C,2026-01-20T23:27:28.490855311Z,true,2026-01-20T23:27:31.947230405Z
01KFEVT3J31E1N50S6WMPKE6A3,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:28:33.347755964Z,,,01KFEV38AJ2CFPYBQZ58NH0V5J,2026-01-20T23:28:33.347755964Z,,,01KFEVE55BQ40NXX8QW3R5RX0T,2026-01-20T23:28:33.347755964Z,01KFEVJWS0K3DC7EYBN1SH6BCA,2026-01-20T23:28:33.347755964Z,01KFEVJWXA2T5N5PGPHSZ0ACP7,2026-01-20T23:28:33.347755964Z,true,2026-01-20T23:28:38.062596549Z
01KFEW526YMCC9YT7KHKBV8WXF,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:34:32.414486675Z,,,01KFEV38AHTHHCNTDGHAJN0GXG,2026-01-20T23:34:32.414486675Z,,,01KFEVW9PV7SJ42VT7GTTE4SGT,2026-01-20T23:34:32.414486675Z,01KFEW29XZMZF1P4K1A2ZTGRQ6,2026-01-20T23:34:32.414486675Z,01KFEW2A511YZVW8QW05GGCNRX,2026-01-20T23:34:32.414486675Z,,
01KFEW7CQFXF87NJHNMFVX6QWQ,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:35:48.71978136Z,,,01KFEVMNBC23RB4D79KEQ4G0VS,2026-01-20T23:35:48.71978136Z,,,01KFEVXFAQE8X4YEWXW17GBY46,2026-01-20T23:35:48.71978136Z,01KFEW3VMQYCSWHG0ZVBJSS31E,2026-01-20T23:35:48.71978136Z,01KFEW3W373QB0MPKW08WCPX8W,2026-01-20T23:35:48.71978136Z,true,2026-01-20T23:35:53.530717792Z
01KFEVKRR4NA84R4Y6QSCAAA2D,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:25:05.668429393Z,,,01KFEV384Y33BFECW27AH8GSGD,2026-01-20T23:25:05.668429393Z,,,01KFEVCQTYNZYE4TGA9WFYBM2V,2026-01-20T23:25:05.668429393Z,01KFEVHAPDQ8SED7WGPAM28VFT,2026-01-20T23:25:05.668429393Z,01KFEVHATNNK0EA5FJKE6J9S8K,2026-01-20T23:25:05.668429393Z,true,2026-01-20T23:25:09.163601336Z
01KFEVM4SYKHHY47HX0P82PP15,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:25:18.014267205Z,,,01KFEV378H0PY96RNMJFNCN7TE,2026-01-20T23:25:18.014267205Z,,,01KFEVA045MDV6WERMTEQ3VAYR,2026-01-20T23:25:18.014267205Z,01KFEVEHGG1SXX423P9GYCADRZ,2026-01-20T23:25:18.014267205Z,01KFEVEHSW7Q9P3R9WQTBP4KWB,2026-01-20T23:25:18.014267205Z,true,2026-01-20T23:25:25.956620881Z
01KFEVNRPR39500PV0YC44GH4C,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:26:11.160961035Z,,,01KFEV378H0PY96RNMJTMM0E4X,2026-01-20T23:26:11.160961035Z,,,01KFEV8TC8AZEPV3G36SCZ12C3,2026-01-20T23:26:11.160961035Z,01KFEVFBCEAYV4KEWZF78ZTA1K,2026-01-20T23:26:11.160961035Z,01KFEVFBK7MTNKC9MEC5EF6HC7,2026-01-20T23:26:11.160961035Z,true,2026-01-20T23:26:15.907402342Z
01KFEW3G74RE2GYMSQEABCWC7V,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:33:41.22048669Z,,,01KFEV385166A8JYCZ9G4DMHRQ,2026-01-20T23:33:41.22048669Z,,,01KFEVY502SJ2FK1Q7WFM0PHB4,2026-01-20T23:33:41.22048669Z,01KFEW1AKGQ270E4D2RH495YX3,2026-01-20T23:33:41.22048669Z,01KFEW1AVSFKDVTVFK70YRMCXV,2026-01-20T23:33:41.22048669Z,true,2026-01-20T23:33:42.638681036Z
01KFEWCPQZMZ2SC15AC5EHPKBM,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:38:42.815604815Z,,,01KFEV38H8T2V9428VC9T7MEBA,2026-01-20T23:38:42.815604815Z,,,01KFEW5105FT4T963R9Z6AZ67Y,2026-01-20T23:38:42.815604815Z,01KFEWB949AP0NZWRSRC3KVSY9,2026-01-20T23:38:42.815604815Z,01KFEWB9B6TZBJZQ3NPRBVYAPV,2026-01-20T23:38:42.815604815Z,true,2026-01-20T23:38:46.516665586Z
01KFEVDXG7Q359DS7J9XX1ZT79,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:21:53.9277601Z,,,01KFEV2C0CP35QE41ZMH45J8TZ,2026-01-20T23:21:53.9277601Z,,,01KFEV4PQ8V0QGQVX4KK2FPFJR,2026-01-20T23:21:53.9277601Z,01KFEVB8FWDNBSEK2Q7T0WF7KM,2026-01-20T23:21:53.9277601Z,01KFEVB8HRFNXCE6NH0K0VF8CY,2026-01-20T23:21:53.9277601Z,true,2026-01-20T23:21:58.106228018Z
01KFEVP4F2WYW9C91DGC4KNVK1,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:26:23.202380201Z,,,01KFEV378H0PY96RNMJTMM0E4X,2026-01-20T23:26:23.202380201Z,,,01KFEV8TC8AZEPV3G36SCZ12C3,2026-01-20T23:26:23.202380201Z,01KFEVFBD0577W18ZY0ZD05TA0,2026-01-20T23:26:23.202380201Z,01KFEVFBMDG7GJ32ZACQY5ARA0,2026-01-20T23:26:23.202380201Z,true,2026-01-20T23:26:27.229629725Z
01KFEVR6J7G5ZNY0PZEN2YY8FA,01KFEV37CWX6SQYA0RPR0C01MW,2026-01-20T23:27:30.887084077Z,,,01KFEV37DE991T271V0NJ5BY6K,2026-01-20T23:27:30.887084077Z,,,01KFEV7RE3Q2MQ5NN8AGQ7Y4PK,2026-01-20T23:27:30.887084077Z,01KFEVJEKCQH6K2QKDETC0SMC1,2026-01-20T23:27:30.887084077Z,01KFEVJEQMYPEQM5QTQMYYJVFW,2026-01-20T23:27:30.887084077Z,true,2026-01-20T23:27:33.60337648Z
01KFEVVWPAX8B2VVA2GWN3HXVA,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:29:31.85061147Z,,,01KFEVMNB841AFDZFM4WSW4FTD,2026-01-20T23:29:31.85061147Z,,,01KFEVB2WK99SDZDFQAW6KYB9M,2026-01-20T23:29:31.85061147Z,01KFEVPNH8ZPMZ16RW6XYTJZST,2026-01-20T23:29:31.85061147Z,01KFEVPNWSYA24QCQ7BGF2M2CX,2026-01-20T23:29:31.85061147Z,true,2026-01-20T23:29:34.701681775Z
01KFEW4TD0GZT04QTYN25FVQ29,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:34:24.416264043Z,,,01KFEV37Q0WSYAYKWHM2EXN0DN,2026-01-20T23:34:24.416264043Z,,,01KFEVWYACX0Z3X7HHHK5DSTDD,2026-01-20T23:34:24.416264043Z,01KFEW0GB864QKBAB0HBJ7K4K5,2026-01-20T23:34:24.416264043Z,01KFEW0GS1DAV1DA8802P7WB52,2026-01-20T23:34:24.416264043Z,true,2026-01-20T23:34:25.878803711Z
01KFEWGRWAHX8DR0QQK2YG85EQ,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:40:56.074940375Z,,,01KFEVMNAWK7WRWM1AMQZKX6SA,2026-01-20T23:40:56.074940375Z,,,01KFEW4NGJQK3SC6VDT657XA1V,2026-01-20T23:40:56.074940375Z,01KFEWE8SPXSSWENNJV0BH3H3G,2026-01-20T23:40:56.074940375Z,01KFEWE91KW6QADB5WD4VANWP9,2026-01-20T23:40:56.074940375Z,true,2026-01-20T23:40:57.850543228Z
01KFEWF73G89EW2FC1EQXAZ9C4,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:40:05.104906035Z,,,01KFEV38AJ2CFPYBQZ5JKK7PV4,2026-01-20T23:40:05.104906035Z,,,01KFEW2CHJQZ9TDCN78BA2VKEM,2026-01-20T23:40:05.104906035Z,01KFEW9RR0JAHGRHAG16SCZ4HQ,2026-01-20T23:40:05.104906035Z,01KFEW9S3MMHBZGBJS30BYKWHB,2026-01-20T23:40:05.104906035Z,true,2026-01-20T23:40:09.768866546Z
01KFEWGJAJ69JJS94N17XKAK2A,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:40:49.362928053Z,,,01KFEVMNAWK7WRWM1AMQZKX6SA,2026-01-20T23:40:49.362928053Z,,,01KFEW4NGJQK3SC6VDT657XA1V,2026-01-20T23:40:49.362928053Z,01KFEWE8T23BZMWKHQ571WBSHF,2026-01-20T23:40:49.362928053Z,01KFEWE90D1JXJZVPWXSH1NVJ4,2026-01-20T23:40:49.362928053Z,true,2026-01-20T23:40:53.090661356Z
01KFEVAVFBD40CWH3XFWDWARMJ,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:20:13.547609408Z,,,01KFEV2C08ND9C9BYW8N2T146P,2026-01-20T23:20:13.547609408Z,,,01KFEV46YBCF5X09FCFJF4VDEY,2026-01-20T23:20:13.547609408Z,01KFEV992C5DA5CC9EBC041N3A,2026-01-20T23:20:13.547609408Z,01KFEV996XNF1JCAH7G28MXDP1,2026-01-20T23:20:13.547609408Z,true,2026-01-20T23:20:14.967276379Z
01KFEVH0K61NBAQRYVH73CZ3FA,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:23:35.398205935Z,,,01KFEV378H0PY96RNMJTMM0E4X,2026-01-20T23:23:35.398205935Z,,,01KFEV8K48Q5MVC88J4XCQXRFY,2026-01-20T23:23:35.398205935Z,01KFEVFBBYTSBZ9CQKVR7RKAB2,2026-01-20T23:23:35.398205935Z,01KFEVFBEP0VA4C6B2J82RWTXF,2026-01-20T23:23:35.398205935Z,true,2026-01-20T23:23:39.823415592Z
01KFEVSJ33BVRJRMP7TJNBMZF6,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:28:15.459755969Z,true,2026-01-20T23:28:20.758785431Z,01KFEV37PYV9HETXX2PSGE1RKD,2026-01-20T23:28:15.459755969Z,29,2026-01-20T23:28:19.970811433Z,01KFEV8PSQBX7P1ARFP0SDDW57,2026-01-20T23:28:15.459755969Z,01KFEVKCMC5SWQG5B0D7EEAX5H,2026-01-20T23:28:15.459755969Z,01KFEVKD05EKYP3KP2A1F6ZTRY,2026-01-20T23:28:15.459755969Z,true,2026-01-20T23:28:23.760790413Z
01KFEVW12GKMYBMZWG6AP9WMG1,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:29:36.336145277Z,,,01KFEV37PV76WD06T50QFKE80T,2026-01-20T23:29:36.336145277Z,,,01KFEVJMQNGBVWZMGKK0EQB935,2026-01-20T23:29:36.336145277Z,01KFEVS303VVTZ8PMG4AKVY3SX,2026-01-20T23:29:36.336145277Z,01KFEVS3870XFTNG76SVZ3KPQ6,2026-01-20T23:29:36.336145277Z,true,2026-01-20T23:29:40.965521229Z
01KFEW64N774XMSZMT8J8Q91TQ,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:35:07.687890534Z,true,2026-01-20T23:35:18.276116506Z,01KFEV38AHTHHCNTDGHAJN0GXG,2026-01-20T23:35:07.687890534Z,0,2026-01-20T23:35:14.190296535Z,01KFEVW9PV7SJ42VT7GTTE4SGT,2026-01-20T23:35:07.687890534Z,01KFEW29Y7967CG3CKQRR67MXP,2026-01-20T23:35:07.687890534Z,01KFEW2A65N28PE3TWT63ZJ8X2,2026-01-20T23:35:07.687890534Z,true,2026-01-20T23:35:21.272139154Z
01KFEWCC136WNEHZWGV5HFKBJK,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:38:31.843777331Z,,,01KFEV384Z68A1Z7ZGWS1GDSZK,2026-01-20T23:38:31.843777331Z,,,01KFEW47TNE510SG18TR5ZERFB,2026-01-20T23:38:31.843777331Z,01KFEW9NF9DWA4J0HBQTHH1DYZ,2026-01-20T23:38:31.843777331Z,01KFEW9NTRNH1Y17NAADREG30M,2026-01-20T23:38:31.843777331Z,true,2026-01-20T23:38:37.010011971Z
01KFEW6C5YX86GCVGPMS0ZYCJ8,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:35:15.390595188Z,,,01KFEVMNBC23RB4D79KEQ4G0VS,2026-01-20T23:35:15.390595188Z,,,01KFEVX608THP5F5HX3GYF0X1K,2026-01-20T23:35:15.390595188Z,01KFEW3VKG0B17FHJX4NF0X699,2026-01-20T23:35:15.390595188Z,01KFEW3VVZZNYGABMNNBM5H845,2026-01-20T23:35:15.390595188Z,true,2026-01-20T23:35:16.914916926Z
01KFEW70T62J9SF4ZJ5516C8R1,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:35:36.518975167Z,,,01KFEVMNBC23RB4D79KEQ4G0VS,2026-01-20T23:35:36.518975167Z,,,01KFEVXFAQE8X4YEWXW17GBY46,2026-01-20T23:35:36.518975167Z,01KFEW3VMGZD02ANKDCQP1JWVK,2026-01-20T23:35:36.518975167Z,01KFEW3W1X2SKERK3STCW94EZ6,2026-01-20T23:35:36.518975167Z,true,2026-01-20T23:35:38.251615508Z
01KFEVAZPXEHR8SACJ0W438TZD,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:20:17.885710242Z,,,01KFEV2C08ND9C9BYW8N2T146P,2026-01-20T23:20:17.885710242Z,,,01KFEV4APCG117QZ1ZVXNKCJFC,2026-01-20T23:20:17.885710242Z,01KFEV992EGQ6JEDWT7CNXP7AX,2026-01-20T23:20:17.885710242Z,01KFEV998M6CZMY5M02N0ZA763,2026-01-20T23:20:17.885710242Z,true,2026-01-20T23:20:18.927697427Z
01KFEVB74K535WHG39VMMSQD4A,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:20:25.491731916Z,true,2026-01-20T23:20:28.655531359Z,01KFEV2C08ND9C9BYW8N2T146P,2026-01-20T23:20:25.491731916Z,20,2026-01-20T23:20:27.597293593Z,01KFEV4APCG117QZ1ZVXNKCJFC,2026-01-20T23:20:25.491731916Z,01KFEV992F8HQ1GF4QAH0Z0678,2026-01-20T23:20:25.491731916Z,01KFEV9995G24SN1G4HZCFS4XK,2026-01-20T23:20:25.491731916Z,true,2026-01-20T23:20:31.669049155Z
01KFEVFSG7M3TZ60J7YM36JKWJ,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:22:55.36756806Z,,,01KFEV378PDZP87HXSESW6BA01,2026-01-20T23:22:55.36756806Z,,,01KFEV79YCQMQRJYZ004NV66QN,2026-01-20T23:22:55.36756806Z,01KFEVF1Q0DWKQS3BYN9S091RF,2026-01-20T23:22:55.36756806Z,01KFEVF1S6JFZZHMVNFB1SP2P6,2026-01-20T23:22:55.36756806Z,true,2026-01-20T23:23:01.510726658Z
01KFEVSFFEDZ33P6ZS58ST5AVG,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:28:12.782791811Z,,,01KFEV37PYV9HETXX2PSGE1RKD,2026-01-20T23:28:12.782791811Z,,,01KFEVDMPGK2KG6CGRXX80WQ5A,2026-01-20T23:28:12.782791811Z,01KFEVKCMC5SWQG5B0D7EEAX5H,2026-01-20T23:28:12.782791811Z,01KFEVKD01W57QCBGESJDFR6DD,2026-01-20T23:28:12.782791811Z,true,2026-01-20T23:28:15.399957136Z
01KFEVSVBJQC787Y719WZRRG14,01KFEV37CWX6SQYA0RPR0C01MW,2026-01-20T23:28:24.946850957Z,,,01KFEV37DE991T271V0NJ5BY6K,2026-01-20T23:28:24.946850957Z,,,01KFEVD9ZATE7H5N364WWPAV31,2026-01-20T23:28:24.946850957Z,01KFEVJEKKVBG5WQ05EX00MQZN,2026-01-20T23:28:24.946850957Z,01KFEVJET0X7GSGNKEK697018V,2026-01-20T23:28:24.946850957Z,true,2026-01-20T23:28:32.190479139Z
01KFEVWN60WS9255BCR806JJ6T,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:29:56.928829196Z,false,2026-01-20T23:30:04.723261208Z,01KFEV37PV76WD06T50QFKE80T,2026-01-20T23:29:56.928829196Z,0.10,2026-01-20T23:30:03.472271569Z,01KFEVH5DDXBKC32H7RGDZYG1X,2026-01-20T23:29:56.928829196Z,01KFEVS2YSDC5M1CSQ45WYXFCB,2026-01-20T23:29:56.928829196Z,01KFEVS3BABFE41R2X9RQV70AV,2026-01-20T23:29:56.928829196Z,true,2026-01-20T23:30:07.73916488Z
01KFEWEJ57T3MHK1PVTPCNCDZA,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:39:43.655713419Z,,,01KFEV38AJ2CFPYBQZ5JKK7PV4,2026-01-20T23:39:43.655713419Z,,,01KFEW61CSGZMFE4TZ96QA9A06,2026-01-20T23:39:43.655713419Z,01KFEW9RRB19NTDMQ39CJ149E9,2026-01-20T23:39:43.655713419Z,01KFEW9S1VFE1YERZZCHKZTCT7,2026-01-20T23:39:43.655713419Z,true,2026-01-20T23:39:53.846645616Z
01KFEWKQPQARBBE5VVCN21KYYP,01KFEVMNF44NEM58ETFST7KTWM,2026-01-20T23:42:33.175981486Z,,,01KFEVMNHFNDCGHX9QBBFN387E,2026-01-20T23:42:33.175981486Z,,,01KFEW6A5E0ZVTNJ585Y831423,2026-01-20T23:42:33.175981486Z,01KFEWEZZ027F3GXZBY5D0NC1V,2026-01-20T23:42:33.175981486Z,01KFEWF0E1YXSN6T7NKPYX6SKD,2026-01-20T23:42:33.175981486Z,true,2026-01-20T23:42:38.728888186Z
