,experiment_name,treatment,treatment_abbreviated_name,gameID,playerID,player_index,decision_trial1,decision_trial2,decision_trial3,decision_trial4,decision_trial5,decision_trial6,decision_trial7,decision_trial8,decision_trial9,decision_trial10,decision_trial11,decision_trial12,decision_trial13,cost_trial1,cost_trial2,cost_trial3,cost_trial4,cost_trial5,cost_trial6,cost_trial7,cost_trial8,cost_trial9,cost_trial10,cost_trial11,cost_trial12,cost_trial13,strategy_stable_spot1_spot2,strategy_stable_spot1_spot3,strategy_stable_spot1_spot4,strategy_stable_spot2_spot3,strategy_stable_spot2_spot4,strategy_stable_spot3_spot4,strategy_stable_spot2_spot1,strategy_stable_spot3_spot1,strategy_stable_spot4_spot1,strategy_stable_spot3_spot2,strategy_stable_spot4_spot2,strategy_stable_spot4_spot3,strategy_alternating_spot1_spot2,strategy_alternating_spot1_spot3,strategy_alternating_spot1_spot4,strategy_alternating_spot2_spot3,strategy_alternating_spot2_spot4,strategy_alternating_spot3_spot4,strategy_alternating_spot2_spot1,strategy_alternating_spot3_spot1,strategy_alternating_spot4_spot1,strategy_alternating_spot3_spot2,strategy_alternating_spot4_spot2,strategy_alternating_spot4_spot3,strategy_crash_spot1_spot1,strategy_crash_spot2_spot2,strategy_crash_spot3_spot3,strategy_crash_spot4_spot4,strategy_None,last_4_strategy_stable_spot1_spot2,last_4_strategy_stable_spot1_spot3,last_4_strategy_stable_spot1_spot4,last_4_strategy_stable_spot2_spot3,last_4_strategy_stable_spot2_spot4,last_4_strategy_stable_spot3_spot4,last_4_strategy_stable_spot2_spot1,last_4_strategy_stable_spot3_spot1,last_4_strategy_stable_spot4_spot1,last_4_strategy_stable_spot3_spot2,last_4_strategy_stable_spot4_spot2,last_4_strategy_stable_spot4_spot3,last_4_strategy_alternating_spot1_spot2,last_4_strategy_alternating_spot1_spot3,last_4_strategy_alternating_spot1_spot4,last_4_strategy_alternating_spot2_spot3,last_4_strategy_alternating_spot2_spot4,last_4_strategy_alternating_spot3_spot4,last_4_strategy_alternating_spot2_spot1,last_4_strategy_alternating_spot3_spot1,last_4_strategy_alternating_spot4_spot1,last_4_strategy_alternating_spot3_spot2,last_4_strategy_alternating_spot4_spot2,last_4_strategy_alternating_spot4_spot3,last_4_strategy_crash_spot1_spot1,last_4_strategy_crash_spot2_spot2,last_4_strategy_crash_spot3_spot3,last_4_strategy_crash_spot4_spot4,last_4_strategy_None,score,score_diff,num_collisions,ind_move_changes,preGamePlan,consolidated_stable_spot1_spot2,consolidated_stable_spot3_spot4,consolidated_alternating_spot3_spot4,consolidated_other_strategy,consolidated_None,last_4_consolidated_stable_spot1_spot2,last_4_consolidated_stable_spot3_spot4,last_4_consolidated_alternating_spot3_spot4,last_4_consolidated_other_strategy,last_4_consolidated_None
153,2024-01-12_experiment-part-3,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11}}",condition3,01HKZ54P4P5C6HB80N1GPJD6VX,01HKZ5GJRY181KA9MWB9S0GTVP,2,spot4,spot3,spot4,spot4,spot4,spot4,spot3,spot4,spot4,spot4,spot4,spot4,spot4,11,18,11,30,11,1,18,11,11,11,30,30,11,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.6666666666666670,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,204.0,-64.0,3,4,We would alternate between spaces every other day.  One day I'd take the 1MU space and they'd take the 8MU.  The next day we'd switch.  This would allow us to both take advantage of the group discount and share the 1MU spot to help reduce our expense.,0.0,0.0,0.0,0.16666666666666700,0.8333333333333330,0.0,0.0,0.0,0.5,0.5
154,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA9778VPFMF2J6GR4Y7PJ1,01HKZAD8QKH9PS01VZD3RSM9E9,1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,30,20,10,10,10,10,10,10,10,10,20,10,10,0.6666666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333330,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,170.0,-1.0,1,0,Let's just pick the green spots and have fair outcomes for both of us. I'll pick the left you pick the right.,0.6666666666666670,0.0,0.0,0.0,0.3333333333333330,0.5,0.0,0.0,0.0,0.5
155,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA9778VPFMF2J6GR4Y7PJ1,01HKZADAY4KKSEYWYBHMTNHYC0,2,spot1,spot4,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot3,spot2,spot2,30,23,10,10,10,10,10,10,10,10,18,10,10,0.6666666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333330,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,171.0,1.0,1,4,"You will always pick the rightmost spot of the color in the parking lot, I will always choose the leftmost spot. Ideally always choose orange.",0.6666666666666670,0.0,0.0,0.0,0.3333333333333330,0.5,0.0,0.0,0.0,0.5
156,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA9778VPFMF2J6H57KEZ73,01HKZADXP1S4G8SC5FK0098JY5,1,spot4,spot4,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot3,23,23,20,10,10,10,10,10,10,10,10,10,8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333330,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,-4.0,0,2,"We could alternate turns parking in the purple zone. I can pick the 18MU spot first and you the 23MU. Then the next time I would choose the 23/13MU spot and you the 18/8MU spot, and we'd continue to alternate.",0.75,0.0,0.0,0.16666666666666700,0.08333333333333330,1.0,0.0,0.0,0.0,0.0
157,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA9778VPFMF2J6H57KEZ73,01HKZAE4SP4307T5GVN81PQ6CH,2,spot2,spot2,spot3,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,20,20,18,10,10,10,10,10,10,10,10,10,20,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333330,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,4.0,0,2,Always choose your same yellow parking spot and I will too. Then we can get the discount and bonus. I will choose the 2nd yellow spot always.,0.75,0.0,0.0,0.16666666666666700,0.08333333333333330,1.0,0.0,0.0,0.0,0.0
158,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA97792T7YP658EBCTM04W,01HKZAD9QV79N5KB9ZFMSXYXQ2,1,spot1,spot2,spot3,spot4,spot1,spot2,spot3,spot4,spot1,spot2,spot3,spot4,spot1,30,30,18,23,10,30,18,23,10,10,8,13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.6666666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,233.0,2.0,3,12,I would choose a different spot of the course of the several days. Starting from the left side to the right side.,0.0,0.0,0.16666666666666700,0.16666666666666700,0.6666666666666670,0.0,0.0,0.5,0.5,0.0
159,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA97792T7YP658EBCTM04W,01HKZADK5AQ7GCASNGFGD9400W,2,spot1,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot1,spot4,spot3,spot2,30,30,20,20,10,30,20,20,10,10,13,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.6666666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,231.0,-2.0,3,5,If you take the highest discounted spot I'll take the second spot,0.0,0.0,0.16666666666666700,0.16666666666666700,0.6666666666666670,0.0,0.0,0.5,0.5,0.0
160,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA97792T7YP658ER840T2S,01HKZAD4A1Q89TW53NB8EEBMX0,1,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,30,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,1,0,"You choose Spot 1 (Far Left; Orange) and I will take Spot 2 (Second from Left; Orange). This means we will both only spend 10 MU, which maximizes the benefit for both of us fairly.",0.9166666666666670,0.0,0.0,0.0,0.08333333333333330,1.0,0.0,0.0,0.0,0.0
161,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA97792T7YP658ER840T2S,01HKZAF85YFGPD2VH8TRJ7TZZT,2,spot2,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,30,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,1,1,I will always take the far left space and you can take the one directly to the right of it. It is the most fair for the both of us.,0.9166666666666670,0.0,0.0,0.0,0.08333333333333330,1.0,0.0,0.0,0.0,0.0
162,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA977ADXVZ0VAQNRSMDE95,01HKZADQHD7Y34GZ9MCZHMA3CB,1,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0,0,"Let's both agree to use the orange spots, I'll choose the one on the right, you choose the one on the left.  This way we both equitably save money and avoid accidents.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA977ADXVZ0VAQNRSMDE95,01HKZAETKG7EPXKDZX7PD4PEH6,2,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0,0,"We both park in the yellow spots on MWF. On T and Th, we park in the purple spots, Because one of the purple is higher than the other, whoever parks in the cheaper spot one day parks in the xpensive one on the other",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
164,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA977BZAKNPHEJH3S23537,01HKZAE618ZDX45GVN3DD7NGSM,1,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0,0,You park in the orange left parking place. I will park in the orange right parking place. Too complicated to figure out the purple ones to benefit both of us.,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
165,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA977BZAKNPHEJH3S23537,01HKZAKWREZPYSBS3Y62NMR5NR,2,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0,0,"Let's select the cheapest color, and I'll take the left spot and you take the right. That way, we can get the discount price each time.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
166,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA977BZAKNPHEJHEJ34B2Q,01HKZAQKE6SCA4JDHW0SBAEATR,1,spot4,spot4,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,23,23,10,10,10,10,10,10,10,10,10,10,10,0.8333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,6.0,0,1,We have to try to pick the same color and so I will always pick the color with the 2nd highest discount price.,0.8333333333333330,0.0,0.0,0.16666666666666700,0.0,1.0,0.0,0.0,0.0,0.0
167,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA977BZAKNPHEJHEJ34B2Q,01HKZATFXWT7Y945B5JVEJ0YXW,2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,20,20,10,10,10,10,10,10,10,10,10,10,10,0.8333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,-6.0,0,0,Hi! I think throughout the game you should choose yellow box 1 and i will choose yellow box 2 or you choose purple box 1 and i choose purple box 2.,0.8333333333333330,0.0,0.0,0.16666666666666700,0.0,1.0,0.0,0.0,0.0,0.0
168,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA977CKYF1V7QRJN4844Y0,01HKZADEZ8YP1CR4ZDGXJW3XQP,1,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,20,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,2.0,0,0,You can always choose the first yellow space and I will always choose the second yellow space.,0.9166666666666670,0.0,0.0,0.0,0.08333333333333330,1.0,0.0,0.0,0.0,0.0
169,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA977CKYF1V7QRJN4844Y0,01HKZAZRD1CC02CBTW113C2YN1,2,spot3,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,18,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,-2.0,0,1,"We both choose the yellow spaces so we both make the same amount, which is fair. I'll take the far left space and you take the space to the right of it. ",0.9166666666666670,0.0,0.0,0.0,0.08333333333333330,1.0,0.0,0.0,0.0,0.0
170,2024-01-12_experiment-part-4,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":8,""regularPrice"":18},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition1,01HKZA977CKYF1V7QRK8SRN5P4,01HKZAZ6X0TFA4ZZWFJJTVMB6W,1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,30,30,10,10,10,10,10,10,10,10,10,10,10,0.8333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,2,0,I will always pick the first orange. You pick the second orange. Do not swap to purple that will just end up in a net loss for the both of us. ,0.8333333333333330,0.0,0.0,0.0,0.16666666666666700,1.0,0.0,0.0,0.0,0.0
